rel	query_id	entity	lm	drrm	q_len	q_idf_db	q_idf_t
0	SemSearch_LS-44	Baloch_people	2.2609164570372948e-13	0.061218	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Bongo_people_(South_Sudan)	3.501012798553503e-14	0.064928	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Digo_people	3.622028289211924e-14	0.068779	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Biafada_people	9.111682064310983e-14	0.169499	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Palula_language	2.6049376636543074e-13	0.089005	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Permic_languages	3.3883498892522693e-13	0.047519	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Gulf_Arabic	4.179179283646917e-13	0.060585	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Demographics_of_Chad	1.2678384449127814e-13	0.069825	4	19.21410430502159	24.176206511584653
2	SemSearch_LS-44	Tregami_language	1.1930876626612085e-12	1.417802	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Behbudi	1.3283721083777624e-13	0.158148	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Lhoba_people	1.5738328693796532e-13	0.069625	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Amanayé_people	4.571140475892385e-14	0.159926	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Chicano_English	2.6288700861733993e-14	0.252477	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Official_bilingualism	8.159387827115795e-14	0.832355	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Afghan_proverbs	1.5199900551363335e-13	0.574902	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Culture_of_Afghanistan	1.0464312204885879e-13	0.044871	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Chamicuro_language	9.115746048403428e-14	0.220389	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Saafi_people	3.2839259567211144e-14	0.682536	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Kalash_people	2.961300573033017e-13	0.047402	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Ziruk_District	2.4838940049782997e-13	0.249294	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Afghan_Canadian	4.570098402411684e-13	0.144834	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Languages_of_Gabon	3.4268597849550136e-13	0.289491	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Cajun_French	2.6085596530068684e-13	0.099337	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Surkhi_Parsa_District	4.300177342834135e-14	0.185351	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Serer-Noon	1.2557908186890224e-14	0.136178	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	List_of_polyglots	2.611669681321323e-13	0.126718	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Extra_Credit	1.8049946314587244e-13	0.066796	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Gurjar	1.6612828218280287e-13	0.051234	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Buno_people	4.7317757293788885e-14	0.173038	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Katuic_languages	6.621843415041297e-13	0.103018	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Non-convergent_discourse	1.552783772782341e-13	0.100141	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Odual_language	3.881670175832398e-13	0.049573	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Afghan_diaspora	4.410059861005903e-14	0.275068	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Palor_language	1.1521189136110666e-13	0.438972	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	The_Myth_of_Mars_and_Venus	2.951478684038882e-12	0.461049	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Kiazai	2.489470468541005e-13	0.308172	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Moghol_people	3.769479769492109e-13	0.489780	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Xarnego	8.58174395207755e-14	0.048922	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Jumla_Sign_Language	4.3281146926378926e-14	1.257590	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Rodini_tribe	7.521804037143185e-13	0.081663	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Mangbutu_language	7.201362627710532e-14	0.827569	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	German_School_of_Barcelona	3.8313999807721846e-14	0.133413	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Basque_Wikipedia	4.3796944395119066e-14	0.096672	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	EALC	6.319367423231236e-14	0.073189	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Demographics_of_Afghanistan	2.655309007319809e-12	0.136913	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Baniwa_people	2.187046712940842e-14	0.169164	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Western_Apache_language	1.0915101692537498e-13	0.056278	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Dardistan	2.1747712351339271e-13	0.202575	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Niçard_dialect	9.054329126582673e-14	0.199516	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Kho_people	1.8633511634654858e-13	0.266034	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Bobo_people	4.410108870037842e-14	0.114866	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Turkmens	8.169513394717764e-13	0.500756	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Hindkowans	5.63947676673157e-13	0.104203	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Kwaza_language	7.133351647740521e-14	0.023969	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Kaingang_language	2.731361348095308e-13	0.015665	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Surui_language	5.188628553582591e-14	0.316516	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Wet'suwet'en_First_Nation	2.0427505105805498e-14	0.072495	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Tajiks	1.3484969370062356e-12	0.057767	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Dogonbadan	4.6618260621043646e-14	0.174909	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Belizean_Creole	1.513820541061941e-13	0.009212	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Dene	9.252774620772424e-14	0.008540	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	South_Asian_ethnic_groups	7.534706708646088e-13	0.050790	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Tz’utujil_language	4.0168033799124654e-13	0.063626	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Palor_people	3.7792509727452115e-14	0.131122	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Rauma_dialect	4.063321884295849e-14	0.246357	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-44	Siwa_language	1.0119434768136125e-13	0.049315	4	19.21410430502159	24.176206511584653
0	SemSearch_LS-50	All_Saints'_Church,_Gresford	2.2735809027565966e-09	1.049797	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Seven_Ancient_Wonders	2.4942813901390718e-08	0.173527	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Wonders_of_the_World	1.2506210157795825e-06	0.411709	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Ephesus	6.657164532562068e-09	1.159856	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Seven_Social_Sins	2.4239255635518192e-09	0.467735	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Ancient_Egyptian_technology	1.0652531887762388e-08	0.211540	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Ancient_towns_in_Saudi_Arabia	6.588394802796806e-09	0.345534	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Biosphere_reserves_of_Ukraine	6.564632871522034e-10	0.360066	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	The_Seven_Wonders_of_the_World_(album)	3.924878635603392e-08	0.615421	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Civilization_V:_Brave_New_World	1.718165854737752e-09	0.166850	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Belmont_Tower_and_Carillon	5.611690800434855e-10	0.238171	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Dinocrates	5.813178353221997e-09	0.746434	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Ephesos_Museum	2.499418141950771e-09	0.064644	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Safar_Hai_Shart	3.865486040681726e-09	0.083650	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	7_Wonders_(board_game)	2.1158218321678113e-08	0.055790	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Tourism_in_Ukraine	2.381153013640798e-09	0.450570	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Roman_Baths_(Bath)	5.668931774893174e-09	1.555419	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Egyptian_pyramid_construction_techniques	2.311562111080828e-09	0.027971	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Cappadocia	3.227794514157757e-09	0.450302	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Caria	3.95480353149327e-09	0.834149	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	The_Colossus_of_Rhodes_(novel)	2.365991856761268e-09	0.159078	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	American_Society_of_Civil_Engineers	2.437741224161593e-09	0.035563	3	13.369590369248463	16.46887027578613
2	SemSearch_LS-50	Great_Pyramid_of_Giza	2.012933721312511e-08	2.428228	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	653	5.835617697750912e-10	0.099352	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Seven_Wonders_of_the_World_(film)	1.3243472457180572e-08	0.665761	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Ionic_order	1.274103261623199e-09	0.080639	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Mausolus	5.891447832023283e-10	0.158482	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Artemisia_II_of_Caria	2.370029683836163e-09	0.061533	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	List_of_Ancient_Greek_poets	6.089260870464191e-09	0.299243	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Marib_Dam	1.6774554518242824e-09	0.058960	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	List_of_Ancient_Greek_temples	6.0556206916104e-09	0.160606	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Gaius_Julius_Solinus	1.4237240957466793e-09	0.078009	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	1323	6.79228806195662e-10	0.520926	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	History_of_Egypt	2.396319508010288e-08	2.266428	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	List_of_works_of_fiction_set_in_2006	6.276647090435859e-10	0.258133	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Babylon	6.4382115690502035e-09	0.503527	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Chares_of_Lindos	4.046514483806087e-09	0.041253	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Culture_of_Egypt	4.304450479691134e-09	0.488221	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Sajama_National_Park	1.8774214713320375e-09	0.048425	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	John_Newcomer	7.407265628686037e-10	0.263767	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Khufu	4.446230253250732e-09	0.494413	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Maarten_van_Heemskerck	1.8264647916223255e-09	0.016350	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Ancient_Olympic_Games	2.1784523538244475e-08	0.018099	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Turkish_Riviera	3.4970469768796504e-09	0.031816	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	The_New_Colossus	5.923670811855408e-10	0.167091	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	New7Wonders_of_the_World	2.5357613669397807e-08	0.193859	3	13.369590369248463	16.46887027578613
2	SemSearch_LS-50	Rhodes_(city)	9.335394568691787e-09	2.420872	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Ancient_Egyptian_architecture	7.547937278165741e-09	0.092354	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Temple_of_Zeus,_Olympia	3.556386609388796e-09	0.295801	3	13.369590369248463	16.46887027578613
2	SemSearch_LS-50	Temple_of_Artemis	2.6262623598979604e-08	1.900514	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Satyros	6.114026366092918e-09	0.313664	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Antipater_of_Sidon	1.0923261781650709e-08	0.005748	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Plague_of_Athens	1.9107621568828458e-09	0.051546	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Halicarnassus	3.150520052651859e-08	0.144453	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Philo_of_Byzantium	6.832688537722648e-09	0.356695	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Doric_hexapolis	8.974458993625077e-09	0.220906	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	NDTV's_List_of_Seven_Wonders_of_India	7.09954228220598e-09	0.098256	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Malta_Dockyard	8.540833080882136e-10	0.113791	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Civilization_III:_Play_the_World	3.76823311468183e-09	0.542447	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Chryselephantine_sculpture	3.1760970652645992e-09	0.621894	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Temple_of_Olympian_Zeus,_Athens	5.1300293150874035e-09	0.255087	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Giza_Necropolis	2.3583186490039612e-08	1.799550	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Winged_Victory_of_Samothrace	3.1071703691329786e-09	0.178378	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	356_BC	1.548963168292957e-09	0.213285	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	On_Nature_(Heraclitus)	5.600118592158774e-09	0.110536	3	13.369590369248463	16.46887027578613
2	SemSearch_LS-50	Statue_of_Zeus_at_Olympia	1.37301022332516e-08	0.135166	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Azd	3.8727515968632645e-09	0.019467	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	LOEWE_(brand)	6.481886378404667e-10	0.242076	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Sostratus_of_Cnidus	8.077862184627294e-09	1.194597	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Herostratus	8.149208805009021e-09	0.199550	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Index_of_Windows_games_(0–9)	8.797663896455816e-10	0.387103	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Archimedes'_screw	1.3231887471154912e-09	0.136431	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	The_Mausoleum_Murder	3.955507625163583e-09	0.572135	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	House_of_the_Temple	2.512778863856949e-09	0.046839	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Greek_city-state_patron_gods	3.318423693368244e-09	0.313351	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Statue	3.403457078833637e-09	0.010748	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Morro_da_Babilônia	7.831447930696966e-10	0.403061	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	NLV_Pharos	5.515025125114556e-10	0.049483	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Times_of_India's_list_of_seven_wonders_of_India	3.098501740415805e-08	0.092531	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Olympia,_Greece	1.0968818921383609e-08	0.355537	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	National_Newark_Building	1.276900814090203e-09	0.029750	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Chersiphron	1.2813516178682974e-08	0.523255	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Civil_Courts_Building	2.1783903019052567e-09	0.015857	3	13.369590369248463	16.46887027578613
2	SemSearch_LS-50	Hanging_Gardens_of_Babylon	1.765056009545357e-08	0.099478	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Chersonesus	6.260116218733421e-09	0.402667	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	The_Seven_Wonders_(Roma_Sub_Rosa)	9.12270475589893e-09	0.220269	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	The_Scribes_from_Alexandria	2.3919321499119837e-09	0.250773	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	1356	6.355911581550708e-10	0.329123	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Second_Genesis_(novel)	6.241841363520039e-10	0.348825	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Red_Basilica	4.862809124250094e-09	0.166413	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Bodrum	7.887141576186342e-09	2.771267	3	13.369590369248463	16.46887027578613
2	SemSearch_LS-50	Egyptian_pyramids	1.1602537048612496e-08	0.164403	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	George_Washington_(Greenough)	5.710628841089366e-10	0.206952	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	MacMillan_Provincial_Park	2.2419749177330374e-09	0.058433	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Prehistory_of_Anatolia	3.648580842445458e-09	0.588897	3	13.369590369248463	16.46887027578613
2	SemSearch_LS-50	Seven_Wonders_of_the_Ancient_World	2.6427157633851105e-06	0.000001	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Steven_Saylor	3.1974622387306098e-09	0.305259	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Ishtar_Gate	1.9316731861295406e-09	0.246580	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Citadel_of_Qaitbay	6.648793813263028e-10	0.352645	3	13.369590369248463	16.46887027578613
0	SemSearch_LS-50	Necropolis	4.590052451716029e-09	0.252726	3	13.369590369248463	16.46887027578613
0	TREC_Entity-1	BlackBerry_Z30	4.498349180863163e-13	0.355234	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Asphalt_6:_Adrenaline	2.0069499087070067e-16	0.217046	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Nitrome	2.6820670460302206e-17	0.109685	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Wind_Mobile	4.930980312003645e-16	0.266498	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Nokia_3510	2.5233940589577987e-17	0.277859	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Samsung_SGH-i607	8.339221690152606e-16	0.296030	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Motorola_Defy	1.4868063979295889e-16	0.163114	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Mobile_operating_system	2.1105140275893577e-16	0.552908	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Zonda_Telecom	4.3219672733742346e-17	0.214273	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	List_of_smartphones_with_HD_Voice_support	7.816557925392828e-16	0.203290	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	LG_Optimus_L5	4.522354652741638e-17	0.175055	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Passport	5.070107728194067e-15	0.201662	4	26.574078110300867	30.690001521290405
2	TREC_Entity-1	BlackBerry	7.936659952623718e-13	4.264432	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	List_of_devices_with_Gorilla_Glass	2.948192683456235e-15	0.136073	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	DroidIn	9.381338460347876e-18	1.032566	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Form_factor_(mobile_phones)	2.196875243759408e-15	1.009406	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Q5	6.385455784403621e-15	0.593037	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Storm_2	6.2769848150341865e-15	0.739477	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	HTC_TyTN	4.4069632102167255e-14	0.062445	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	List_of_BlackBerry_products	2.46729917363416e-15	0.054424	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	JAD_(file_format)	5.422225587348478e-16	0.363681	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Porsche_Design_P'9982	3.5082837547833703e-13	0.209813	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Mobile_phone	6.368959640610769e-16	1.339329	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	LG_Optimus_One	1.5861733535974184e-16	0.204928	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	List_of_AWS_devices	1.7051364807780673e-15	0.383526	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Quark	3.095610888750576e-15	1.102728	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Mobile_dialer	2.000985522474809e-15	0.156665	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Nokia_3720_classic	1.6682859368032063e-17	0.363123	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	HTC_Legend	9.928379100126084e-17	0.186274	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Impulse_economy	1.982204416222287e-17	0.175139	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Build-a-lot	3.350698007708539e-16	0.229864	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	HTC_Amaze_4G	1.81412685611639e-16	0.067753	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	XRY_(software)	3.692995863762106e-15	0.176060	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Lenovo_A750	1.4473079889609875e-17	0.124579	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Storm	8.30075414760644e-15	0.333271	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Samsung_S5230	3.7022123696503436e-17	0.034688	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Feature_phone	5.240169745098248e-16	0.803695	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Bold	8.7682436529804e-15	0.271003	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Enhanced_Messaging_Service	6.322702496316683e-17	0.265807	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Sha-Mail	3.9202856267132664e-17	0.378176	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	INQ_Chat_3G	1.8745422510334425e-16	0.112426	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Windows_Phone_version_history	9.85029567009454e-17	0.375466	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Koodo_Mobile	1.760697771123158e-16	0.247113	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Z10	4.0043088974386145e-13	0.276953	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Comparison_of_high-definition_smartphone_displays	5.06419312504546e-16	0.105786	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Utalk	1.0692312549932038e-16	0.367436	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	IPhone_4S	2.2777333970274685e-16	0.141569	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Nymgo	2.469823777798564e-17	0.150002	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Samsung_SGH-A767	5.285412523618409e-17	0.196504	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Bolt_(web_browser)	5.406341521805289e-16	0.169790	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Transformers_G1:_Awakening	2.463572490379818e-16	0.443571	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Deer_Hunter_(series)	1.2969397796417677e-16	0.876208	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Operating_system	3.7335048166251514e-16	0.748130	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Upptalk	8.175416765446075e-17	0.145743	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Torch	2.8643370773306737e-12	0.204836	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Samsung_Galaxy_S_III	2.5658550500004137e-14	0.201808	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Mobile_marketing_research	1.9146095054773248e-17	1.065850	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Tetris_(Electronic_Arts)	2.548074674288032e-16	0.460233	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Grindr	5.012511622853944e-17	0.156753	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Samsung_Galaxy_S4	1.0882914136077286e-16	0.053689	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Good_Technology	3.760827965631061e-17	0.745624	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Telus_Mobility	1.6928021497030567e-16	0.159089	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Classic	9.543292917496118e-15	0.391148	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Acer_beTouch_E130	2.401196799871103e-16	0.620054	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	WeChat	2.947950174545151e-16	0.282326	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Q10	6.363408482454705e-15	0.603563	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Samsung_Galaxy_Ace_Plus	3.3703874981314077e-16	0.085576	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	List_of_mobile_phone_makers_by_country	1.5040771946673006e-16	0.256827	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	HTC_7_Pro	1.859955537122739e-16	0.100249	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Samsung_SGH-F480	1.9503995391585033e-16	0.076773	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	List_of_best-selling_mobile_phones	5.569923817096616e-16	0.097406	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Social_messaging	1.1281143440832996e-16	0.120904	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	BlackBerry_Curve	1.121778829608459e-14	0.196225	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	HTC_Dream	8.31160660707687e-16	0.103476	4	26.574078110300867	30.690001521290405
0	TREC_Entity-1	Skype_Qik	3.2087612952635687e-16	0.115112	4	26.574078110300867	30.690001521290405
